"elec_rep16_win","fips_state","elec_rep12_win","elec_voting_participation","elec_voting_power","demo_sex_ratio","demo_population_density","demo_median_age","demo_age_dependency_ratio","population_white","population_african_american","population_native","population_asian","population_other","population_latino","population_homnogenity_index","finance_gini_coef","finance_median_earning","poverty_children","poverty_child_living_in_families","poverty_below_federal_threshold","poverty_adult","demo_unemployment","occupation_management","occupation_service","occupation_sale","occupation_agriculture","occupcation_maintainance","occupation_transportation","education_less_than_high_school","education_at_least_bachelor","education_graduate_degree","education_school_enrollment","education_preschool_enrollment","demo_uninsured","healthcare_life_expectancy","health_infant_mortality","health_hiv","health_sti","health_poor_physiscal_health_days","health_poor_mental_health_days","health_children_with_single_parent","health_adult_smoking","health_adult_obesity","health_diabetes","health_low_birth_weight","health_teen_birth","health_injury","demo_violent_crime","demo_homicide","weather_winter_prcp","weather_winter_tavg"
TRUE,"17",TRUE,52.4081033216708,0.0462913681649839,108.6,16.1028051275829,42.2,63.4,94.1,3.2,0.1,0.4,0.7,1.5,0.8821875,0.444,24131,26.3,22.7,14,7.4,0.088,28.9,20.1,22.4,1.3,12.8,14.5,16.5,13.3,4.1,75.6,63.7,0.117,76.8622914669224,7.49447632711621,406.472,276.8,3.6,3.5,0.333,0.161,0.29,0.099,0.07,37,78.3,433.82,4.42933823529412,7.14,30.75
TRUE,"17",TRUE,51.0410254553355,0.0537808559839787,102.3,23.8459981574142,41,62.1,89.8,5.9,0.2,0.5,1.6,2,0.818284,0.43,23607,30.5,25.8,16.4,7.5,0.062,31,20,26.4,1,7.3,14.3,13.5,20.2,7.8,79.8,61.6,0.108,77.9995007414731,7.49447632711621,181.975,396.9,3.5,3.5,0.359,0.165,0.312,0.098,0.09,34.5,78.5,251.12,4.01941176470588,6.245,29.15
TRUE,"17",TRUE,54.1867954911433,0.0231094384715493,95.7,17.1557173190429,41,75.6,97.8,0.3,0.2,0.2,0.6,0.9,0.952728,0.397,27655,14.9,17.2,11,6.7,0.055,26.8,16.7,21.1,1.3,10.8,23.3,16.2,13.8,4.7,71.3,25,0.125,78.5964946346449,7.49447632711621,142.599495337159,187.5,3.6,3.7,0.232,0.167,0.307,0.1,0.07,27.3,70,128.05,4.42933823529412,7.19,30.1
TRUE,"17",TRUE,60.6572696830465,0.0891527569365515,99.3,26.6692339683243,41.5,67.3,88.6,0.9,0.2,0.5,1,8.9,0.79545575,0.376,28743,16.2,12.4,8.9,5.9,0.076,27.2,15.7,24.9,0.9,10,21.4,12.6,17.8,6.2,81.2,53.8,0.116,79.4676768690416,5.9,52.011,257.3,3.3,3.3,0.278,0.156,0.286,0.094,0.07,29.7,64,65.58,3,5.465,22.7
FALSE,"17",FALSE,57.0805640282742,0.299163642065817,94,116.671915235921,36.8,62.8,72.7,17.5,0.2,3.1,2.6,3.8,0.58239975,0.474,28144,26.6,21.8,14.5,7.8,0.078,36.6,17.8,25.2,0.3,7,13.1,11.3,28.1,10.3,78.5,55,0.112,77.040412371134,8.6,187.87,752.5,3.6,3.6,0.417,0.162,0.286,0.099,0.09,47,64.5,598.43,9.9,5.8325,29.5361006571087
TRUE,"17",TRUE,55.0565036900369,0.0364325619885792,113,19.0621042324565,40.8,58,87.1,8.3,0.2,0.4,1.4,2.7,0.772402,0.395,23303,28.5,22.6,14,6.9,0.086,29.5,21.4,17.3,0.8,11.8,19.2,18.5,13.5,4.4,72.9,48.4,0.117,77.0406572769953,7.49447632711621,216.713,235.7,3.6,3.5,0.38,0.169,0.304,0.097,0.09,41.2,55,146.18,4.42933823529412,9.18,32.4
TRUE,"17",TRUE,68.6455376852728,0.0332200562608188,98.2,14.5007345916544,43.3,68.2,97.3,0.3,0.2,0.3,0.9,1,0.94403275,0.384,29857,18.7,10.8,7.6,4.5,0.058,35.4,16.3,18.9,1.1,10.2,18.1,10.2,22.9,7.4,82.2,54.4,0.092,78.6220181634713,7.49447632711621,57.302,212.1,3,3.2,0.177,0.138,0.304,0.088,0.07,22,56.5,215.25,4.42933823529412,6.905,30
TRUE,"17",TRUE,58.4094917428251,0.0277984759292898,99.5,7.49744073323373,42.6,72.2,96.2,1.7,0.1,0.2,0.7,1,0.92963375,0.4,22052,30.6,23.7,15.4,11.2,0.058,22.4,21.6,24.1,3.3,9.4,19.1,14,12.7,3.7,77.1,48.9,0.148,78.2094736842105,7.49447632711621,142.599495337159,184,3.6,3.6,0.311,0.164,0.322,0.104,0.07,41.2,70.9,35.42,4.42933823529412,6.36,28.75
TRUE,"17",TRUE,61.4491150442478,0.00847765763311582,107.3,4.53455594426469,47.7,66.1,90.7,6,0.6,0.2,1,1.4,0.8006655,0.362,21033,33.1,18.4,12.4,9.1,0.082,16.5,29.2,18.9,0.7,21.2,13.6,14.9,8.3,3.7,87.1,74.7,0.148,74.856840328027,7.49447632711621,142.599495337159,678.8,3.6,3.5,0.294,0.161,0.308,0.106,0.09,23.8,91.5,290.83,4.42933823529412,11.735,36.2
TRUE,"17",TRUE,66.9266770670827,0.0114574283853496,95.5,11.380411681847,43.5,73.9,63.9,32.1,0.4,0.2,1.8,1.6,0.513646,0.48,23103,22.9,32,22.7,18,0.104,26.2,24.8,17.6,3,6.8,21.6,21.1,11.9,4.6,77,38.3,0.141,74.2369820971867,7.49447632711621,120.192,416.8,4.3,4,0.416,0.187,0.321,0.143,0.11,48.3,76,871.26,4.42933823529412,12.35,36.2
TRUE,"17",FALSE,69.098523253251,0.0119610516110793,102.2,14.0352126707296,46,67.2,94.1,0.5,0.1,0.2,0.8,4.2,0.88547175,0.38,28946,23.3,21.8,10.9,5.4,0.078,21,14.9,26.9,0.6,12.9,23.6,11.3,15,5.1,76.7,45.6,0.127,78.7535608308605,7.49447632711621,142.599495337159,118.9,3.2,3.2,0.283,0.142,0.314,0.097,0.06,15.8,77.6,61.11,4.42933823529412,5.89216666666667,24.7
TRUE,"17",TRUE,54.4285606232509,0.0549101929144027,118,22.1859547412749,41.7,57.4,86.4,9.7,0.1,0.3,0.9,2.6,0.765704,0.386,26275,16.8,11.9,10.4,9.9,0.067,25.7,18.1,22.7,1,11.5,20.9,21.5,12,3.5,74.5,63.6,0.109,77.9451376146789,7.49447632711621,260.206,257.9,3.5,3.5,0.347,0.17,0.303,0.097,0.07,41.5,102.9,147.57,4.42933823529412,8.344,33
TRUE,"17",TRUE,58.5181613629058,0.0277832146194192,98.8,17.2967651624543,42.4,72.8,96.6,0.5,0.2,0.7,0.8,1.3,0.9353615,0.442,26288,17.1,15.1,13.8,11.9,0.068,26.1,16.4,22.7,2.4,9.7,22.7,10.9,18.1,5.6,76.8,64.7,0.118,76.7246277665996,7.49447632711621,49.4822058823529,321.5,3.6,3.6,0.284,0.162,0.307,0.102,0.08,43.6,64.2,264.22,4.42933823529412,9.27,33.5166666666667
FALSE,"17",FALSE,60.2340210674548,0.24805733063666,96.9,132.867947279075,40,65.4,75.7,8.8,0.2,1.6,2.1,11.6,0.61318475,0.441,25674,25.5,19,12.3,7.1,0.071,29.7,18.4,25.6,0.3,7.5,18.6,13.3,21.1,7.2,76.8,53.4,0.134,78.1305992889792,6.9,200.751,439.5,3.6,3.5,0.416,0.155,0.308,0.104,0.07,46.8,52.9,439.77,3.2,5.02,25.8
FALSE,"17",FALSE,59.9918648970307,0.455801911250142,93.1,156.745011336975,37.7,60.8,62.9,30.3,0.2,1.2,2.1,3.3,0.49934225,0.442,29675,27.2,24.7,15.5,9.7,0.079,33.2,20.1,26.5,0.5,7.6,12.1,12.6,23.9,8.8,79.1,55.5,0.119,76.4220973588814,7.4,306.833,754.7,3.9,3.7,0.432,0.174,0.322,0.115,0.09,44.8,72.3,903.66,16.1,8.02666666666667,33.1333333333334
TRUE,"17",TRUE,55.7752341311134,0.040900310453196,94.4,25.1929995921404,42.4,68.9,92.4,3.9,0.3,0.4,1.6,1.4,0.8566195,0.469,25342,34.2,26.5,18.4,10.4,0.081,32.2,20.2,22.9,1,11,12.7,17.9,14.3,4.8,79.6,52.8,0.126,74.6807818930041,11.6,61.498,441,4.1,3.9,0.381,0.184,0.321,0.11,0.09,53,93,346.48,4.42933823529412,10.78,35
TRUE,"17",TRUE,62.840787167543,0.359773934216887,92.4,88.4951144241216,39.7,61.6,82.5,11.7,0.2,1.6,2.2,1.8,0.712942,0.437,30904,24.4,19.7,13.4,7.3,0.06,39.2,17.4,29.1,0.3,6.6,7.4,9,31,11.5,79.3,58.7,0.1,77.4949272349272,8.9,134.304,643.8,3.6,3.5,0.393,0.164,0.299,0.096,0.09,37.8,70.5,889.25,5.7,6.38625,29.95
TRUE,"17",TRUE,66.7467398764585,0.0148416238491542,114,6.45545182932927,44.7,62.1,94.9,3.2,0.2,0.1,0.4,1.2,0.9154355,0.367,26178,20,16.8,14,14.1,0.065,24.2,19,20.4,1.7,14.1,20.6,10.8,17.7,5.6,82.1,74.4,0.148,77.5191588785047,7.49447632711621,142.599495337159,93.9,3.4,3.4,0.362,0.157,0.307,0.101,0.07,42.8,80.2,97.38,4.42933823529412,5.97,28.3
TRUE,"17",TRUE,64.083270629546,0.0097481616798429,94.8,7.99863046458205,43.5,70.9,98,0.1,0.2,0.2,0.7,0.8,0.97422625,0.456,30097,11.7,9.5,9.1,10.2,0.068,31.2,14.7,23.8,2.2,10.6,17.5,11.7,18,3.3,77.8,40.5,0.128,78.1561396303901,7.49447632711621,142.599495337159,170.1,3.5,3.5,0.418,0.16,0.314,0.098,0.06,25.1,94.3,53.39,4.42933823529412,6.48,29.4
TRUE,"17",TRUE,60.232935450226,0.0396603290262102,99.2,11.2569425723524,44.4,71.8,98,0.2,0.2,0.3,0.5,0.8,0.957571,0.405,27099,24.5,16.7,11.3,8.1,0.069,28.8,18.3,20.4,1.7,9.3,21.4,12.3,14.7,4.6,80.3,57.4,0.12,78.7807228915663,7.49447632711621,38.4822058823529,279.3,3.4,3.5,0.221,0.154,0.324,0.101,0.07,36.7,61.1,101.11,4.42933823529412,7.30333333333333,29.8666666666667
TRUE,"17",TRUE,58.0588876772083,0.0101564017188813,97.4,7.85260631937415,45.9,81.3,97.2,0.5,0.2,0.3,0.9,1,0.94598675,0.447,26898,14.3,17,11.2,4.8,0.075,31.4,16.4,21.2,2.1,8.2,20.7,12,15.2,3.8,79.4,38.8,0.117,77.4436575481256,7.49447632711621,142.599495337159,353.2,3.3,3.3,0.193,0.14,0.32,0.103,0.09,30.4,81.2,134.37,4.42933823529412,5.5425,24.7
TRUE,"17",TRUE,58.3823203194321,0.0803317198313473,93.8,31.8888949507617,44.3,72.5,85.1,8.9,0.1,0.6,2.3,2.9,0.748878,0.419,24694,32.7,24.1,14.8,7.3,0.075,28.1,17.7,24.8,1.3,7.5,20.6,11.5,17.2,6.2,79,47.2,0.114,78.348617131063,5.6,100.934,523.9,3.8,3.6,0.428,0.161,0.288,0.115,0.09,39.7,68.4,113.87,4.4,4.65,22.7
TRUE,"17",TRUE,59.0554684930447,0.232918111245029,97.5,80.731876520096,40.5,65.9,95,1,0.2,0.7,1.2,1.9,0.908789,0.4,30963,13.8,11.2,7.9,4.5,0.068,34,16.6,24.1,0.5,9.1,15.8,9.8,23.1,6.2,79.6,60,0.095,78.0867088607595,5.3,49.398,286.1,3.2,3.3,0.263,0.151,0.29,0.087,0.07,31.2,53.2,262.14,2.9,6.31333333333333,28
TRUE,"17",TRUE,60.7853211009174,0.0315985420870681,99.3,16.3897150956523,43.6,67.8,92.4,0.8,0.3,0.3,1.3,4.8,0.8669045,0.437,27200,25.1,22.5,21.1,16.7,0.09,32.6,17.7,22.5,1,10.4,15.8,20.9,17.8,5.9,76.4,54.9,0.146,77.1822729553437,7.49447632711621,53.387,272,3.7,3.7,0.303,0.168,0.313,0.107,0.07,44.6,66.6,151.77,4.42933823529412,11.72,35.7
TRUE,"17",TRUE,50.492196478838,0.115657836854308,98.6,34.5406817739289,40,70.1,80.4,12.7,0.2,0.7,1.8,4.2,0.67913275,0.427,26044,38.4,30,18.7,9.1,0.086,25.5,18.3,24.4,0.4,10.3,21,15.1,13.7,4.5,72,45.2,0.122,75.5224471299094,9.1,148.439,633,3.8,3.8,0.466,0.177,0.373,0.108,0.09,55.8,72.4,578.96,7.1,7.115,28.9
TRUE,"17",TRUE,57.1015459904349,0.0195878912189094,95.3,20.1515346636255,42.7,67.1,96.2,0.6,0.1,0.5,1.2,1.3,0.929634,0.428,26758,13,12.2,13,8.6,0.061,26.6,16.4,20.1,1,9,26.9,13.6,15.3,4.3,81.9,49,0.119,77.4351561699949,7.49447632711621,56.2822058823529,255.8,3.5,3.5,0.204,0.158,0.326,0.099,0.07,47.7,96.3,204.08,4.42933823529412,9.7,33.7
TRUE,"17",FALSE,60.0338956937062,0.0297328469553878,94.5,12.6001593076986,40.2,67.2,88,1.6,0.2,0.5,1.3,8.4,0.80342375,0.4,21046,14.9,18.1,13.4,10.6,0.059,26.8,21.4,21.4,1.8,8.3,20.4,14.5,19.9,6.8,85.3,69.3,0.142,77.4567866323907,7.49447632711621,33.22,310.2,3.7,3.6,0.4,0.165,0.338,0.101,0.07,26.2,60.9,374.56,4.42933823529412,5.41333333333333,25.9333333333333
TRUE,"17",TRUE,65.3978627572198,0.02825249989794,100.4,9.92206630423244,42.6,64.9,96.9,0.6,0.1,0.3,0.8,1.3,0.93632325,0.379,28257,16.3,13.2,9.1,8.9,0.049,30,17.5,19.3,2.2,11.9,19.1,13.8,17.1,6.3,77.3,39.6,0.103,78.6753692614771,7.49447632711621,56.198,171.3,3.2,3.3,0.27,0.15,0.31,0.091,0.07,26.5,64.3,319.13,4.42933823529412,7.45,32.4
TRUE,"17",TRUE,60.2589250686544,0.0293017149515434,98.2,8.95460323714635,42.4,74.1,97.5,0.2,0.2,0.4,0.6,1.1,0.9488505,0.437,25499,31.6,18,14.3,13.8,0.067,24.4,14.4,24.3,2.8,9.5,24.7,15.7,12.1,3.5,74,46.7,0.131,77.1196670030272,7.49447632711621,35.935,144.8,3.6,3.6,0.253,0.167,0.31,0.102,0.08,42.5,62.4,269.88,4.42933823529412,9.12,33.4
TRUE,"17",TRUE,62.9029385574354,0.0269514732314717,93.9,11.2873121528643,44.5,76.4,97.6,0.3,0.3,0.2,0.6,1.1,0.9440385,0.435,22195,35,25.7,14.8,6.3,0.06,26.7,19.4,21.2,1.3,9.3,22.1,15.5,12.2,4.5,76.9,74,0.115,76.40034038164,7.49447632711621,56.957,199.1,3.5,3.5,0.309,0.154,0.314,0.103,0.08,56.8,94.2,267.86,4.42933823529412,10.62,33.2
TRUE,"17",FALSE,58.9899729865849,0.0983133581863764,96.9,32.4596752171062,42.7,70.8,85.9,1.2,0.2,0.5,1.2,11,0.76106575,0.411,25804,25,17.6,11.2,5.8,0.071,26.7,16.9,24.1,1,8.8,22.6,14.5,16.1,5,77.3,53.6,0.121,78.2768207211783,7.7,41.251,354.4,3.4,3.4,0.355,0.155,0.268,0.101,0.06,41.4,52.9,180.99,2.9,4.935,25.25
FALSE,"17",FALSE,59.9397980880599,1.05832224026872,98.6,315.556875486919,36.6,60.9,67.2,11,0.1,4.5,1.5,15.6,0.5073355,0.384,36994,10.5,9,6.6,5.6,0.074,35.6,14.4,26.8,0.2,9.6,13.4,10,30.7,10.6,81.5,54.2,0.112,79.3560422960725,6.5,111.226,301.2,3.4,3.4,0.22,0.148,0.281,0.089,0.08,21.7,39.5,167.23,3.5,5.78166666666667,26.5366666666666
TRUE,"17",TRUE,56.2497587338352,0.111190088389691,98.6,61.6818087293087,41,63.7,91.5,3.8,0.3,0.8,1.6,2,0.85557675,0.443,24817,23.9,24.3,16.7,9.9,0.074,31.4,20.3,26.6,0.4,9.5,11.8,11.8,21.7,8,76.8,51.8,0.126,76.2455790533736,8.1,81.884,312,3.6,3.6,0.339,0.168,0.316,0.097,0.08,42.5,72.4,533.28,3.8,10.6061666666667,35.6333333333333
TRUE,"17",FALSE,56.9167994106645,0.453962923410735,95.4,218.440589575167,39.2,64.6,72.5,12,0.2,2.3,2.1,10.9,0.57042675,0.441,27874,30.3,25,15.9,7.5,0.083,29.4,16.6,26.5,0.1,7.6,19.8,15.6,21.1,7.3,76.8,48,0.132,77.3945547594678,7.6,160.819,632,4.2,3.8,0.43,0.166,0.315,0.105,0.09,43.8,72.8,889.94,6.9,4.92,22.7
TRUE,"17",TRUE,64.8078838031796,0.072010490624405,98.1,28.6073003214461,39.9,69.3,96.5,0.5,0.2,0.5,1,1.4,0.932546,0.402,32237,16.8,10.6,7,6.3,0.056,38.6,13.4,22.8,0.9,9.7,14.7,7.6,26,8.5,82.8,46.7,0.079,79.8673043917213,6.87352941176471,37.386,213,3.1,3.2,0.205,0.148,0.319,0.086,0.06,17.9,53,53.65,4.42933823529412,6.2175,29.5361006571087
TRUE,"18",TRUE,54.9311829772862,0.0545319664367084,97.5,39.4520253304552,33.8,83.8,94.6,0.3,0.2,0.2,0.6,4.1,0.9011605,0.38,25849,30,26.9,16.3,7.7,0.047,22.9,16,22.5,1.3,13.4,23.8,17.2,12.2,4,68.9,20.6,0.188,78.0244303797468,9.9,26.397,200.8,3.8,4,0.161,0.205,0.303,0.11,0.07,31.3,47.7,164.471431884058,4.33691304347826,7,27.5
TRUE,"18",TRUE,57.3498819350936,0.615853709649027,95.2,213.491977527599,35.6,64.4,76.5,11.5,0.3,2.7,2.5,6.5,0.61941925,0.428,29790,19,17.4,12.3,5.8,0.058,33.3,16.3,26.1,0.2,7.3,16.8,11.5,26.1,8.3,77.6,42,0.172,78.0752049180328,7.8,146.215,535.8,3.5,3.8,0.346,0.204,0.285,0.105,0.09,37.5,57.8,257.85,7.3,6.7852380952381,26.95
TRUE,"18",TRUE,52.9713521910336,0.122911724519477,98.9,75.4236926503957,38.1,64.6,87,1.8,0.2,3.4,1.4,6.2,0.7838715,0.427,30064,22.3,15.8,10.4,5.3,0.045,37.8,13.8,22.1,0.5,6.3,19.6,10.8,26.7,11.2,78.4,55.8,0.149,76.8921417797888,8.5,78.43,259.1,3.5,3.7,0.313,0.192,0.323,0.098,0.08,49.8,54.6,160.2,2.4,8.98,31.4
TRUE,"18",TRUE,55.7755261106781,0.014996185989589,99.6,8.31451927136322,40.4,69.8,93.7,0.4,0.1,0.2,0.7,4.9,0.87549925,0.364,26568,17.9,13.6,10,5.4,0.055,26.8,15.9,21.1,1.3,11.6,23.4,10.3,13.7,5,80.9,37.8,0.178,77.488496993988,7.29622762148338,82.702,306.7,3.9,4,0.261,0.213,0.327,0.108,0.05,34.1,77.2,164.471431884058,4.33691304347826,6,27.0333333333333
TRUE,"18",TRUE,49.05875051717,0.0198789575597039,97.4,29.1798955506153,43.3,71.2,97.2,0.4,0.2,0.1,1.2,0.9,0.9440995,0.424,26940,33.3,20.3,14.2,10.8,0.075,25,15.9,22.9,0.1,8.9,27.2,15.3,12.2,4.5,74.4,31.8,0.167,75.9815400202634,7.29622762148338,87.7074980737479,272,3.9,4,0.406,0.203,0.355,0.115,0.08,50.3,79.1,111.12,4.33691304347826,7.39,27.9
TRUE,"18",TRUE,64.2015600768465,0.116251875571054,98.3,55.2440859663528,38.8,65.6,93.8,0.9,0.2,1.7,1.2,2.2,0.88636875,0.514,37609,11.6,8.6,7.1,5.6,0.045,45,12.7,23.5,0.7,7.6,10.6,7.2,38,15.7,82,50.4,0.109,78.9305547150782,5.5,65.16,205.3,3,3.4,0.183,0.165,0.277,0.088,0.07,19.6,53.5,27.94,2.70108695652174,7.935,27.7
TRUE,"18",TRUE,63.658434491419,0.0318700386430505,100.4,18.5773536806332,48.3,67.4,96.8,0.3,0.3,0.3,1,1.2,0.93251325,0.418,24969,18.3,17.2,10.8,6.5,0.06,25.5,18.5,23.8,0.6,13.5,18.1,12.5,21.2,8.7,79.3,52.7,0.175,78.5738323353293,7.29622762148338,61.425,139.2,3.6,3.9,0.354,0.204,0.309,0.119,0.05,23.6,70,17.5,4.33691304347826,10.03,30.3
TRUE,"18",TRUE,52.174493954172,0.0327334300108134,98.8,20.7602058996267,41.5,69.3,95.2,0.2,0.2,0.1,0.8,3.5,0.90400525,0.397,27888,10.6,11,9.4,8.3,0.053,29.5,15.7,20.3,2.4,10.9,21.2,11.4,14.9,3.6,76.4,43.7,0.162,78.0156338028169,7.29622762148338,87.7074980737479,184.1,3.4,3.7,0.212,0.198,0.286,0.105,0.07,26.3,65.7,86.61,4.33691304347826,6.78333333333333,27.525
TRUE,"18",TRUE,52.9383177570093,0.0593518697033454,100.1,36.043906416769,40.1,67.2,83.7,1.3,0.3,1,1.1,12.6,0.732321,0.414,25678,23.9,18.7,14,8,0.058,24.1,17.8,16.1,1.7,10.6,29.7,18,14.1,5.4,74.2,36.4,0.195,76.676291854073,9.5,81.339,316.2,3.9,4,0.322,0.217,0.343,0.111,0.08,49,56.8,74.31,4.33691304347826,6.96,27.1
TRUE,"18",TRUE,55.6715395697046,0.197599269051192,96.4,117.202069390426,38.7,58.8,85.2,6.8,0.2,0.8,2.1,4.9,0.750632,0.394,28956,21.2,17.9,11.8,7.5,0.055,29,18.3,26.9,0,9.1,16.6,14.6,17.8,5.8,72.8,36.5,0.16,76.2294908350306,4.8,165.296,322.5,3.8,4,0.338,0.202,0.311,0.102,0.08,45.1,66.9,589.32,3.3,10.5133333333333,34.6833333333333
TRUE,"18",TRUE,52.9718046959426,0.0451981189803599,96.1,28.8176647347615,40.4,65.7,97.2,0.3,0.2,0.2,0.9,1.1,0.941124,0.367,27048,17.9,21.9,12.5,6.7,0.069,27.5,18.3,22.2,0.3,9.5,22.2,12.1,13.8,5,76.1,25.7,0.154,76.8591585925548,7.29622762148338,84.625,272,3.8,3.9,0.279,0.2,0.325,0.104,0.07,40,67.7,164.471431884058,4.33691304347826,8.62,29.25
TRUE,"18",TRUE,43.4341214731476,0.0414218295514556,97,31.2974667820855,38.4,70.5,85.3,0.4,0.1,0.2,0.7,13.2,0.74536375,0.386,25569,20.5,17,11.7,6.4,0.053,23.4,14.6,22.4,0.9,9.9,28.8,18.6,13.1,4.3,72.8,34.5,0.19,77.0568527918782,8.1,71.182,260.4,3.7,3.9,0.299,0.202,0.3,0.106,0.08,48.5,63.4,210.37,4.33691304347826,7.69,28.4
TRUE,"18",TRUE,56.0918978369791,0.0192377008642296,102,13.3790468494921,43.1,64.7,97,0.2,0.4,0.2,1.1,1.2,0.9459515,0.411,24325,40.5,25,18.7,15,0.077,22.3,15,18.8,1.4,12.3,30.2,17.7,11.5,5.7,67.4,20.3,0.178,76.1127722772277,7.29622762148338,87.7074980737479,196.9,3.9,4.1,0.373,0.219,0.345,0.114,0.08,44.6,105,90.14,4.33691304347826,10.6041666666667,34.1666666666667
TRUE,"18",TRUE,45.7875457875458,0.0429600073765476,100.3,29.1369856867477,35,76.8,93.8,0.5,0.2,0.5,0.8,4.2,0.8872225,0.396,25316,22.2,16.7,12.3,7.6,0.045,22.7,16.8,20.1,2.6,12.7,25.1,25.5,12.2,5.6,67.5,30.9,0.206,76.4641487768347,6.5,51.408,311.9,3.7,3.9,0.176,0.207,0.333,0.102,0.07,42.7,64.6,105.72,4.33691304347826,9.81,34.7
TRUE,"18",TRUE,59.2133492252682,0.0936989195034242,99.4,62.8821459135369,41.7,61.7,96.9,0.6,0.2,0.4,1,1,0.93923325,0.378,31856,7.2,8.5,7.2,6.3,0.065,26.8,16.8,26.7,0.3,12.4,16.9,11.5,16.9,5.5,81.3,60.9,0.132,78.183741223671,6.4,38.591,202.7,3.4,3.8,0.274,0.193,0.3,0.1,0.08,31.2,77.3,62.64,3.2,9.34,32.3833333333333
TRUE,"18",TRUE,52.9457085623299,0.0432030981499954,98,27.1932284102444,39.5,66.8,96.3,0.3,0.1,0.7,0.9,1.7,0.92875175,0.408,27131,21.5,17.3,10.8,6.8,0.05,25.3,13.8,22.8,1.5,8.4,28.3,15.4,14.8,5.9,75.5,39.9,0.157,77.1763636363636,8.23913043478261,51.115,122.9,3.6,3.9,0.36,0.205,0.299,0.105,0.08,46.7,73.3,164.471431884058,4.33691304347826,9.23,30.9
TRUE,"18",TRUE,51.9917210635249,0.0684342439457824,99.1,45.1724072085393,38.6,65.4,95.7,0.3,0.2,0.4,0.9,2.4,0.91748975,0.376,27238,12.5,11.3,9,6.2,0.053,26.6,15,20.1,0.8,8.8,28.6,11.8,15.7,5.4,78.2,48.5,0.153,77.1202360622803,6.5,57.639,163,3.6,3.9,0.29,0.199,0.311,0.097,0.07,40.1,62.9,135.22,4.33691304347826,6.605,26.1875
TRUE,"18",FALSE,48.2592831079631,0.188470791386204,92.2,115.533113672032,34.8,53.6,88.1,6.8,0.2,1,2.1,1.8,0.78804575,0.449,19308,28.7,22.1,20.2,6.6,0.071,30.7,21.3,26.1,0.2,7.3,14.3,15.5,22.4,9.6,82.3,42.3,0.164,76.3623829344433,8.2,110.529,520.6,4.2,4.3,0.399,0.226,0.317,0.102,0.09,24.8,57.3,339.01,2.7,7.58,27.95
TRUE,"18",TRUE,60.5809128630705,0.0777136055391167,99.7,38.2162899669075,41.2,68.1,92.6,0.3,0.1,0.5,0.5,6,0.8690265,0.402,30345,14.5,12.1,9.6,10.4,0.042,27.6,13.4,23.2,1.3,8.9,25.6,15.4,20.2,7.6,75.9,45.4,0.14,78.6024687030546,5.9,37.379,175.9,3.3,3.6,0.251,0.17,0.276,0.095,0.07,27.3,52.8,113.19,4.33691304347826,9.98,33.95
TRUE,"18",TRUE,51.0802957074243,0.28438267517205,97.7,167.292477884649,35.2,69.8,77.2,5.6,0.2,1,1.9,14.1,0.62291525,0.428,26576,26.2,21.5,13.7,8.5,0.052,25.3,13.4,23,0.3,7.4,30.6,20,18.1,6,72.3,26.9,0.218,78.6539403136065,7.5,100.978,440.3,4,3.9,0.335,0.199,0.325,0.108,0.07,50,51.9,263.9,3.6,6.87333333333333,26.1
TRUE,"18",TRUE,48.1475427699684,0.0370378131889318,97.7,42.6893220614944,42.2,68.4,96.4,1.3,0.1,0.3,1,0.9,0.927757,0.423,24607,23.3,26,19.4,9.9,0.08,24.7,20.3,18.9,0,9.2,26.8,23.1,8.8,4,76.4,26.4,0.169,74.7969650986343,7.29622762148338,34.942,158.1,4.1,4.3,0.388,0.229,0.319,0.122,0.08,60.8,79.5,164.471431884058,4.33691304347826,8.59875,30.1
TRUE,"18",TRUE,61.7911649397928,0.147971030285757,94.1,198.095133379111,39.6,59.7,89.2,5.1,0.2,0.9,1.9,2.6,0.81252475,0.415,30819,24.7,16.6,10.8,7.7,0.052,33.7,14.2,27.3,0.3,9.7,14.7,12.7,22.1,7.6,77.6,44.7,0.137,76.5276713034518,5,166.664,353.3,3.5,3.8,0.326,0.195,0.306,0.1,0.08,35.8,55.4,184.64,2.9,10.36,35.3166666666666
TRUE,"18",TRUE,55.4334268787028,0.0298037670687444,100.4,16.4802209444124,42.3,71.2,96.3,0.2,0.3,0.2,0.9,2.2,0.93076575,0.389,27168,22.6,18.8,13.2,9.5,0.071,22.6,14.5,17.9,1.7,9.8,33.5,16.8,10.8,4.4,76.4,42.6,0.15,76.7257285429142,7.29622762148338,34.865,233.7,3.7,3.8,0.276,0.187,0.306,0.108,0.07,47.3,85.2,164.471431884058,4.33691304347826,7.96,27.6
TRUE,"18",TRUE,61.2742253684577,0.0442592856484237,99.6,23.0347702932583,41.2,66.2,97.9,0.1,0.1,0.2,0.7,0.9,0.968343,0.41,29798,18.3,16.8,11.7,10.9,0.065,28.2,15.5,21.5,0.8,11.6,22.4,14.6,16.5,5.9,77.7,27.1,0.144,77.7648096192385,7.29622762148338,87.7074980737479,95.8,3.7,3.9,0.215,0.208,0.257,0.104,0.07,28.9,68.6,54.75,6.90108695652174,9.2,31.4
